TotalSpend,OrderHabit,Tenure,SpendPerOrder,SpendRate,EngagementScore,ReturnImpact,RecencySpendRatio,RecentEngagement,GapEngagement,GapHabitScore,CLV
1839.03,81.1,356,183.903,5.165814606741573,0.14470068926446983,0.0,142.46384615384616,0.011130822251113063,0.03311228587287639,18.558352402745992,1016.14
6927.9800000000005,336.44444444444446,352,769.7755555555556,19.681761363636365,0.5018012812258563,92.55365917236851,3464.9900000000002,0.25090064061292816,0.2861202336430659,191.8360248447205,2885.24
2034.31,211.0,359,406.86199999999997,5.666601671309192,0.07870280099040544,15.309952963311348,40.88843137254902,0.0015431921762824596,0.04281150873546645,114.77645305514159,357.53
75.3,22.0,153,75.3,0.492156862745098,0.003195823784059078,0.0,1.492156862745098,2.088773715071293e-05,0.003195823784059078,22.0,216.9
1247.02,141.5,363,311.755,3.4353168044077136,0.03775073411437048,0.0,31.41512195121951,0.0009207496125456214,0.006837505413572205,25.628826530612248,350.75
477.32,650.0,172,477.32,2.7751162790697674,0.01604113456109692,10.766616541353379,3.7751162790697674,9.326241023893558e-05,0.01604113456109692,650.0,300.04
90.2,52.0,50,90.2,1.804,0.035372549019607846,0.0,2.8040000000000003,0.0007074509803921569,0.035372549019607846,52.0,79.6
1116.1,147.25,364,279.025,3.066208791208791,0.03360228812283607,0.0,140.5125,0.004200286015354509,0.002537672800943349,11.120442708333334,948.25
1954.92,142.33333333333334,243,325.82,8.044938271604938,0.19782635094110504,22.626388888888744,326.82,0.032971058490184176,0.03482858291216638,25.05868544600939,1647.26
404.4500000000001,131.0,153,404.4500000000001,2.6434640522875825,0.017165350988880407,0.0,3.6434640522875825,0.00011219183652863011,0.017165350988880407,131.0,1186.28
1353.31,312.6666666666667,362,451.1033333333333,3.7384254143646407,0.03089607780466645,0.0,7.0415624999999995,0.00013792891877083236,0.007469381447281999,75.5897435897436,741.26
164.45000000000002,101.0,63,164.45000000000002,2.6103174603174604,0.04078621031746032,0.0,3.6103174603174604,0.0006474001637692114,0.04078621031746032,101.0,282.6
3485.1800000000003,218.33333333333331,350,387.24222222222227,9.957657142857144,0.25532454212454214,3.5436502287745704,317.8345454545455,0.023211322011322012,0.09651933342883064,82.5356921166977,4343.12
5404.74,403.1428571428572,364,772.1057142857143,14.848186813186812,0.28475974710221286,17.182147651006485,2703.37,0.14237987355110643,0.08986714452275159,127.22759369907662,3190.55
1076.85,142.0,219,358.95,4.917123287671233,0.06705168119551681,10.017209302325528,36.894999999999996,0.0022350560398505604,0.0163606102117061,34.647999999999996,286.79
881.52,109.25,282,220.38,3.1259574468085107,0.044183144124501916,0.0,7.886875,0.0003451808134726712,0.011045786031125479,27.3125,1070.65
2165.76,584.0,324,541.44,6.684444444444445,0.08227008547008548,0.0,10.889315068493152,0.0003756624907309839,0.017086863905325444,121.29230769230769,306.72
3502.48,1248.0,61,1751.24,57.41770491803279,1.852184029613961,1.4026752102521962,82.45302325581396,0.04307404720032467,1.234789353075974,832.0,1714.96
1423.55,388.6666666666667,268,474.51666666666665,5.311753731343283,0.05923888919713698,0.0,8.30025641025641,0.00030378917536993326,0.041145002538597236,269.95258019525807,1518.76
16683.21,202.02777777777777,364,463.42249999999996,45.832994505494504,4.520514526569321,73.0818234086232,454.90952505705195,0.9129010285524987,2.396782869791788,107.11539895600299,16334.38
2681.61,128.9,349,268.161,7.683696275071633,0.21953417928776098,10.361707882534596,75.48916666666668,0.0060981716468822495,0.06826678058388988,40.082997762863535,2478.59
3094.37,332.6,278,618.874,11.130827338129496,0.1994771924395967,0.0,20.4614465408805,0.001254573537355954,0.08990521349390274,149.9042253521127,2634.45
1982.09,182.0,280,396.418,7.078892857142857,0.12595894763599388,46.78753218884105,77.23423076923076,0.004844574909076688,0.07705038861554635,111.33127889060093,1132.13
23661.1,367.6071428571428,363,845.0392857142857,65.18209366391184,5.014007204916296,189.27055705474007,1184.0549999999998,0.25070036024581477,1.616761506891377,118.53454810495624,23460.41
945.79,147.0,191,315.2633333333333,4.951780104712042,0.07737156413612566,2.139796380090472,9.083675213675214,0.0006612954199668859,0.024585356828301607,46.71028037383177,178.7
375.81,163.0,33,375.81,11.388181818181819,0.33494652406417114,0.0,12.388181818181819,0.010149894668611246,0.33494652406417114,163.0,116.28000000000002
650.99,135.0,347,325.495,1.8760518731988474,0.010781907317234754,2.4021771217712153,3.9861926605504587,4.945829044603098e-05,0.002517930451330272,31.526946107784433,127.84
881.72,39.71428571428572,359,125.96000000000001,2.4560445682451255,0.04775642216032188,3.1602867383512514,12.161012658227849,0.0006045116729154668,0.015093387744496792,12.55167548500882,912.0
447.44,111.33333333333331,76,149.14666666666668,5.887368421052631,0.22937799043062201,6.5994100294985,8.457333333333334,0.0038229665071770336,0.1009263157894737,48.986666666666665,2462.79
2898.14,276.0,362,579.6279999999999,8.005911602209945,0.11027426449324994,27.046532663316523,323.0155555555555,0.01225269605480555,0.026130206151661395,65.39999999999999,230.4
913.46,165.25,320,228.365,2.8545625,0.0355708722741433,14.95247023809522,11.87452380952381,0.00042346276516837267,0.006646460563334735,30.877162629757784,309.04
188.4,64.0,48,188.4,3.9250000000000003,0.08010204081632653,0.0,4.925000000000001,0.0016687925170068027,0.08010204081632653,64.0,195.55
38275.02,457.33962264150944,357,722.1701886792453,107.21294117647058,15.872306933946762,778.1236383477473,38276.02,15.872306933946762,8.340829847725564,240.3300283286119,35316.61
2114.71,162.42857142857142,270,302.1014285714286,7.832259259259259,0.20230927975946425,290.4116160849771,31.21014285714286,0.0028901325679923464,0.05076962914115833,40.76154263986963,688.86
1121.24,280.0,362,560.62,3.0973480662983426,0.017065278602194724,0.0,21.022142857142857,0.00030473711789633437,0.0019291184506828817,31.652173913043477,558.32
21659.69,722.3125,287,1353.730625,75.4693031358885,4.192739063104916,14.982924340681555,454.90952505705195,0.9129010285524987,2.4253961396436514,417.83996636771303,4599.42
1061.84,355.0,244,530.92,4.351803278688524,0.03552492472398795,17.64831024930743,19.62877192982456,0.0006232442934032974,0.008629536370199501,86.23481781376518,277.07
572.73,167.5,62,286.365,9.237580645161291,0.29325652841781874,0.0,10.389016393442624,0.004807484072423258,0.2840922619047619,162.265625,2635.79
309.6,40.0,361,154.8,0.857617728531856,0.004738219494651138,7.551219512195115,2.548,2.369109747325569e-05,0.00045252658094982776,3.8202247191011236,112.6
524.65,126.0,86,262.325,6.100581395348837,0.14024325046778935,0.0,27.232499999999998,0.007012162523389468,0.021856090981993145,19.636363636363637,155.05
1398.61,185.0,359,349.6525,3.8958495821727017,0.04328721757969668,25.968885941644523,10.14124183006536,0.0002829229907169718,0.011407822683457972,48.754512635379065,1366.86
678.2,350.0,153,678.2,4.432679738562092,0.028783634665987608,1.9321937321936993,5.432679738562092,0.00018812833115024581,0.028783634665987608,350.0,1579.12
3448.38,705.25,291,862.095,11.850103092783506,0.1623301793531987,24.275818373811937,108.761875,0.00507281810478746,0.06649222449478849,288.87814645308924,4027.36
1502.0,400.0,364,500.6666666666667,4.126373626373627,0.03391539966882433,8.710853355426602,6.091525423728814,0.00011496745650448925,0.01644383014246028,193.93939393939394,1140.35
1025.09,82.5,330,256.2725,3.106333333333333,0.03753877139979859,18.305178571428513,54.95210526315789,0.001975724810515715,0.01221239506237989,26.839519650655024,385.64
2445.79,225.0,350,489.158,6.987971428571428,0.09954375254375254,8.665332152347087,408.63166666666666,0.016590625423958758,0.02617314183262459,59.15948275862069,957.66
1615.82,96.28571428571428,263,230.83142857142857,6.143802281368821,0.16290384836962782,18.95390029325501,324.164,0.032580769673925564,0.02803215572594245,16.568645640074212,1698.94
4412.59,137.66666666666666,355,367.71583333333336,12.429830985915494,0.4189830669409717,10.658429951690522,94.88489361702128,0.008914533339169611,0.11186441107647302,36.75566343042071,2202.99
561.49,394.0,48,561.49,11.697708333333333,0.23872874149659862,0.0,12.697708333333333,0.004973515447845804,0.23872874149659862,394.0,52.2
316.56,126.0,30,316.56,10.552,0.34038709677419354,0.0,11.552,0.011346236559139784,0.34038709677419354,126.0,384.8
260.7,26.0,271,86.89999999999999,0.9619926199261992,0.010610212719774257,21.46941176470586,2.7979310344827586,7.317388082602936e-05,0.001136808505690099,2.7857142857142856,834.57
1036.25,74.66666666666667,205,172.70833333333334,5.054878048780488,0.1472294577314705,0.0,21.318627450980394,0.0028868521123817745,0.09063119885479969,45.96314907872697,479.59
1933.72,105.33333333333331,287,214.85777777777778,6.737700348432056,0.21055313588850175,14.17386387434541,48.16390243902439,0.005135442338743945,0.07264366952487392,36.3414195867026,3385.62
442.73,317.0,25,442.73,17.7092,0.6811230769230769,0.0,18.7092,0.027244923076923076,0.6811230769230769,317.0,865.0600000000001
1760.0,1100.0,356,352.0,4.943820224719101,0.06924117961791458,0.0,56.0,0.0021637868630598306,0.000849585025986682,13.496932515337424,1255.0
1931.35,289.0,250,643.7833333333333,7.7254,0.09233545816733067,4.444994246259976,84.97173913043478,0.004014585137710029,0.03167320948763087,99.13372093023256,1537.95
1955.0,164.0,305,391.0,6.409836065573771,0.10473588342440802,14.200968523002409,392.0,0.020947176684881604,0.017063711344426025,26.719101123595504,2651.46
3835.04,96.14285714285714,326,273.93142857142857,11.763926380368098,0.503654340443894,8.528628613787614,640.1733333333333,0.08394239007398234,0.08856913598357191,16.907011623547056,7807.24
753.53,76.375,245,94.19125,3.0756326530612244,0.10002057408329185,10.93833870967737,9.466629213483145,0.0011238266750931668,0.02042304915836849,15.594895287958114,388.5
314.7,38.0,155,314.7,2.0303225806451612,0.013014888337468982,0.0,3.0303225806451612,8.396702153205795e-05,0.013014888337468982,38.0,201.16
346.73,239.0,15,346.73,23.115333333333336,1.4447083333333335,0.0,24.115333333333336,0.0963138888888889,1.4447083333333335,239.0,2209.36
933.77,109.66666666666669,219,311.25666666666666,4.263789954337899,0.058142590286425905,5.642114803625328,11.26120879120879,0.0006389295635870979,0.016187425704743578,30.53219696969698,305.78
5006.62,439.5,317,834.4366666666666,15.793753943217665,0.2979953574192012,0.0,716.2314285714285,0.04257076534560017,0.19149410628102337,282.42607683352736,3104.95
2941.14,303.42857142857144,295,420.16285714285715,9.969966101694915,0.23577622537792026,1.384065882352889,227.24153846153845,0.01813663272137848,0.07277043993145686,93.65079365079364,2618.19
1482.6,174.0,345,370.65,4.297391304347826,0.04968082432772054,70.98632010943898,28.455555555555552,0.000920015265328158,0.009122185257914788,31.94915254237288,6403.25
649.32,66.4,272,129.864,2.387205882352941,0.04372171945701357,0.0,73.14666666666668,0.004857968828557064,0.005317506420447597,8.075675675675678,389.6
1508.7,114.0,299,251.45000000000002,5.045819397993311,0.10091638795986622,28.139311334289697,12.605384615384615,0.0007762799073835863,0.02336027499070977,26.388888888888886,540.45
3027.58,195.11111111111111,348,336.3977777777778,8.699942528735631,0.2243538187926094,0.0,233.89076923076922,0.017257986060969954,0.07433409658791276,64.64524765729585,1786.79
332.44,185.0,315,166.22,1.0553650793650793,0.006679525818766324,2.673780160857892,4.462916666666667,6.957839394548255e-05,0.0005332394561200007,14.768907563025211,117.24
1191.53,161.33333333333334,230,397.1766666666667,5.180565217391305,0.06728006775832863,0.0,7.887456647398844,0.00038890212577068575,0.03767683794466404,90.34666666666668,1281.53
1074.09,173.25,188,268.5225,5.713244680851063,0.12091523134076324,0.0,32.59088235294118,0.0035563303335518597,0.03297688127475361,47.25,3219.77
28019.58,854.0,271,1218.2426086956523,103.39328413284133,8.74281446711526,363.2689266331654,28020.58,8.74281446711526,4.500930410848226,439.65185185185186,16590.4
3860.89,238.44444444444449,275,428.98777777777775,14.0396,0.4578130434782609,40.94074227754712,134.13413793103447,0.01578665667166417,0.18955455311085376,98.72639225181598,2674.48
1100.88,99.4,96,220.17600000000002,11.467500000000001,0.5911082474226804,8.789461077844264,551.44,0.2955541237113402,0.34771073377804734,58.47058823529412,540.5
1563.42,129.0,201,312.684,7.778208955223881,0.19252992463425445,0.0,53.114000000000004,0.006417664154475148,0.08824288212403328,59.12499999999999,605.63
1574.3300000000002,166.6,312,314.86600000000004,5.045929487179488,0.08060590235111004,58.241109826589465,197.79125000000002,0.010075737793888755,0.014635760047491524,30.249864498644985,416.9
1043.57,140.25,359,260.8925,2.9068802228412256,0.032298669142680286,39.379999999999924,454.90952505705195,0.9129010285524987,0.004779278011566057,20.75298329355609,1367.61
634.68,1071.0,201,317.34,3.1576119402985072,0.031263484557410966,0.0,7.161941747572815,0.00030352897628554336,0.0023819797758027404,81.6,632.97
1415.45,347.5,362,707.725,3.910082872928177,0.02154315632467315,2.033692528735629,11.038652482269503,0.00015278834272817836,0.005029238584505579,81.12369337979095,2593.07
849.56,310.0,303,424.78,2.8038283828382835,0.01844623936077818,0.0,14.274375,0.0002882224900121591,0.0027107376838419552,45.55555555555556,311.16
530.47,411.0,37,530.47,14.337027027027029,0.3772901849217639,0.0,15.337027027027029,0.010197032024912539,0.3772901849217639,411.0,155.93
869.64,169.33333333333334,250,289.88,3.47856,0.04157641434262948,3.4103529411764004,58.976,0.0027717609561752985,0.007413975984175187,30.1958041958042,740.95
2809.14,160.5,329,280.914,8.538419452887538,0.2587399834208345,31.15497227356746,454.90952505705195,0.9129010285524987,0.08483278144945393,52.622950819672134,2867.2
1654.08,159.63636363636363,274,150.3709090909091,6.036788321167883,0.24147153284671535,10.297045840407337,331.816,0.04829430656934307,0.06088092471206138,40.2482616533608,2580.91
975.87,329.5,166,487.935,5.8787349397590365,0.07040401125459923,0.0,20.5174,0.0014080802250919847,0.02060605207451685,96.4390243902439,384.81
692.95,187.0,93,346.475,7.451075268817204,0.15853351635781285,25.003350515463904,11.99920634920635,0.002516405021552585,0.06707187230522853,79.11538461538463,172.25
359.27,249.0,63,359.27,5.702698412698412,0.08910466269841269,8.453411764705852,6.702698412698412,0.00141435972537163,0.08910466269841269,249.0,348.99
2651.45,158.11111111111111,320,294.60555555555555,8.28578125,0.2323116238317757,22.17240418118442,64.12976190476189,0.005531229138851802,0.03380385857614074,23.006879944960442,842.65
4019.85,307.0,362,446.65,11.104558011049724,0.27531962010867084,0.0,224.325,0.015295534450481714,0.10554748546661523,117.69258589511756,1237.53
563.08,165.5,40,281.54,14.077000000000002,0.6866829268292683,0.0,71.385,0.08583536585365854,0.34879132791327916,84.06349206349206,376.58
721.28,464.0,28,721.28,25.759999999999998,0.8882758620689655,1.551139784946235,26.759999999999998,0.03172413793103448,0.8882758620689655,464.0,158.85
992.41,190.25,238,248.1025,4.169789915966386,0.06978727892830772,5.189071895424797,18.410701754385965,0.001224338226812416,0.018304860046769237,49.90163934426229,568.55
4914.22,241.8,349,491.422,14.080859598853868,0.40231027425296767,72.09124694376504,246.711,0.020115513712648383,0.051911003129415184,31.200000000000003,5112.96
1314.66,801.3333333333334,361,438.22,3.641717451523546,0.03017997888002939,12.994991762767588,658.33,0.015089989440014695,0.003303281270450978,87.70812603648424,561.5699999999999
446.76,69.33333333333333,361,148.92,1.2375623268698062,0.010256041382898946,4.254857142857133,13.074594594594595,0.00027719030764591744,0.0005962814757499387,4.0310077519379846,102.0
9572.45,376.3333333333333,349,797.7041666666668,27.428223495702007,0.9403962341383544,6.354801947333099,1596.4083333333335,0.15673270568972572,0.41846860336862735,167.46524356869185,3251.071
3125.0,500.0,354,625.0,8.82768361581921,0.12433357205379168,0.0,90.28571428571429,0.0035523877729654765,0.0015493280006703013,6.230529595015576,3104.36
222.21,120.0,1,222.21,222.21,111.105,0.0,223.21,111.105,111.105,120.0,322.96
477.98,114.33333333333331,137,159.32666666666668,3.488905109489051,0.07584576324976197,0.0,20.1192,0.003033830529990479,0.02933261562145491,44.217311233885816,598.2
193.25,73.0,61,193.25,3.168032786885246,0.05109730301427816,0.0,4.168032786885246,0.0008376607051521009,0.05109730301427816,73.0,169.55
2196.03,119.0,223,168.92538461538464,9.847668161434978,0.5715164557975657,9.892027027027018,157.85928571428573,0.040822603985540405,0.2220651289092951,46.23795180722891,664.54
85.6,24.0,22,85.6,3.8909090909090907,0.1691699604743083,0.0,4.890909090909091,0.007689543657923104,0.1691699604743083,24.0,80.7
3994.34,126.0,250,234.96117647058824,15.977360000000001,1.082131952191235,5.586489510489117,333.8616666666667,0.09017766268260291,0.7161631287096512,83.38775510204081,7912.04
1909.31,206.66666666666663,308,318.2183333333333,6.199058441558441,0.12037006682637749,9.194109149277626,39.96551020408163,0.0024565319760485203,0.03491396965958463,59.944751381215454,2758.26
264.13,107.0,208,264.13,1.2698557692307693,0.006075864924549135,4.846422018348621,2.2698557692307695,2.9210889060332383e-05,0.006075864924549135,107.0,413.59
2832.56,367.0,301,472.0933333333333,9.41049833887043,0.18696354315636615,1.2857739446208407,150.0821052631579,0.009840186481914008,0.11142271763864246,218.7171717171717,2526.28
834.38,99.33333333333331,294,278.12666666666667,2.838027210884354,0.028861293670010377,0.0,7.321060606060606,0.00021864616416674527,0.006304651529856636,21.69902912621359,357.98
2540.06,271.3333333333333,362,423.3433333333333,7.016740331491713,0.11597917903292088,27.77708383961094,134.68736842105264,0.0061041673175221516,0.05866193258331795,137.23961352657003,869.87
599.78,76.25,282,149.945,2.126879432624113,0.030061900107761316,11.571318327974266,10.227384615384615,0.0004624907708886356,0.005945077260116977,15.07929104477612,200.14
2145.18,278.4,314,429.03599999999994,6.8317834394904455,0.10844100697603881,12.258171428571398,18.16144,0.0008675280558083105,0.04209223297096243,108.06315789473682,1871.81
4175.66,306.0,356,463.9622222222222,11.72938202247191,0.2956987064488717,147.72037127845854,150.13071428571428,0.010560668087459703,0.11893416606246134,123.07749077490777,2603.43
973.29,88.85714285714286,358,139.04142857142855,2.718687150837989,0.05301061296898585,0.0,82.1075,0.00441755108074882,0.009069285592284326,15.202065404475045,920.51
2960.73,213.0,294,422.9614285714286,10.070510204081632,0.23896125907990315,1.984403485254482,454.90952505705195,0.9129010285524987,0.07378851230495821,65.77197149643705,6912.57
609.84,170.5,251,304.92,2.4296414342629484,0.019282868525896415,0.0,68.76,0.002142540947321824,0.003831033481966175,33.87417218543047,4147.96
759.98,298.0,189,253.32666666666668,4.021058201058201,0.06349039264828739,0.0,9.444222222222223,0.0007054488072031932,0.019535505430242274,91.6923076923077,1266.08
142.7,45.0,89,71.35,1.6033707865168538,0.03563046192259675,0.0,24.78333333333333,0.005938410320432792,0.002047727696700963,2.586206896551724,76.8
3309.35,123.5,362,330.935,9.141850828729282,0.251841620626151,18.6517310789048,662.87,0.0503683241252302,0.0710060553083874,34.82048681541582,3466.36
2508.32,164.44444444444446,347,278.70222222222225,7.228587896253603,0.18694623869621388,38.3841383898867,502.66400000000004,0.03738924773924278,0.05557861150427979,48.888888888888886,1393.69
5600.45,164.7058823529412,360,329.43823529411765,15.556805555555554,0.732591951369652,15.955698005697732,454.90952505705195,0.9129010285524987,0.30915620936289095,69.50642325895876,3901.81
1410.68,282.0,363,352.67,3.8861707988980716,0.04270517361426452,29.389166666666622,36.267,0.001067629340356613,0.003969776702171068,26.21408450704225,635.66
2185.77,136.16666666666666,119,364.295,18.36781512605042,0.9183907563025211,0.0,88.4308,0.036735630252100845,0.37328140417457306,55.34516129032257,2043.08
1675.81,189.25,61,418.9525,27.47229508196721,1.7724061343204651,0.0,89.20052631578947,0.09328453338528764,1.1017659753883973,117.64189189189189,4582.64
1234.48,385.0,278,308.62,4.4405755395683455,0.06366416544184007,0.0,9.016103896103896,0.0004134036717002602,0.017328707753400258,104.79289940828403,962.19
404.3,586.0,88,404.3,4.594318181818182,0.051621552604698674,0.0,5.594318181818182,0.0005866085523261213,0.051621552604698674,586.0,695.61
611.5500000000001,156.5,249,305.77500000000003,2.4560240963855424,0.01964819277108434,17.093012422360243,102.92500000000001,0.0032746987951807233,0.002349240440020954,18.711956521739133,473.02
1443.03,464.0,202,721.515,7.1437128712871285,0.07038140759888796,0.0,722.515,0.03519070379944398,0.010736146921864266,70.77966101694915,505.18
7062.2,513.8571428571429,326,1008.8857142857142,21.66319018404908,0.4637380161723044,1.9628126737071172,322.0090909090909,0.021079000735104745,0.22555964732190317,249.93731778425658,4341.21
606.21,103.5,155,303.105,3.9110322580645165,0.05014143920595534,19.829299065420518,6.943235294117647,0.0004915827373132876,0.019101500649887748,39.42857142857143,642.8
1084.68,171.5,218,271.17,4.97559633027523,0.09087847178584894,0.0,454.90952505705195,0.9129010285524987,0.021439639470605214,40.459507042253534,631.9
352.15000000000003,194.0,112,352.15000000000003,3.144196428571429,0.02782474715549937,0.0,4.144196428571429,0.0002484352424598158,0.02782474715549937,194.0,440.0
318.04,88.0,16,318.04,19.8775,1.169264705882353,0.0,20.8775,0.07307904411764707,1.169264705882353,88.0,327.7
5225.7,231.16666666666663,355,435.47499999999997,14.720281690140844,0.49618927045418576,99.78352192362044,2613.85,0.24809463522709288,0.3134104202974952,146.01291578202404,2360.09
21812.24,321.36,362,872.4896000000001,60.254806629834256,4.149780070925225,352.5858045554731,5454.06,1.0374450177313062,2.4508112889464266,189.79143529411766,16779.74
1570.82,341.6,351,314.164,4.475270655270655,0.06356918544418544,11.865578152236942,131.90166666666667,0.005297432120348787,0.012924231556028244,69.45059101654846,2792.47
1428.7,170.0,238,357.175,6.002941176470588,0.10046763475264583,6.275402635431859,45.646875,0.0031396135860201823,0.029405161391018293,49.75609756097561,1428.02
689.75,136.0,358,172.4375,1.9266759776536313,0.02146714181229673,32.6151488616462,7.632211538461538,0.00020641482511823777,0.005414560991232113,34.3026706231454,147.20000000000002
1509.5,371.5,299,754.75,5.048494983277592,0.03365663322185061,18.065824468084987,66.6304347826087,0.0014633318792108962,0.006653055404319308,73.43604651162791,1560.38
115.08,100.0,201,115.08,0.5725373134328358,0.0028343431358061177,0.0,1.5725373134328358,1.4101209630876207e-05,0.0028343431358061177,100.0,152.2
9030.65,151.7391304347826,364,392.63695652173914,24.80947802197802,1.5633369712479301,51.45669515669427,753.5541666666667,0.1302780809373275,0.9692689221737167,94.07826086956521,3614.92
2466.53,302.8333333333333,310,411.08833333333337,7.956548387096775,0.15350254123016285,1.3567271727171484,57.057500000000005,0.0034886941188673375,0.10879471360720291,214.6327057954965,652.82
9326.88,327.0,326,777.2399999999999,28.61006134969325,1.049910508245624,743.7005628517821,1555.4799999999998,0.174985084707604,0.09156196292839743,28.517441860465112,1659.75
2659.5,128.88888888888889,302,295.5,8.806291390728477,0.2615730116057963,24.982493595217512,107.38,0.010462920464231853,0.0790030161956593,38.92836999435984,957.46
338.76,89.5,8,169.38,42.345,9.41,0.0,43.345,1.17625,9.41,89.5,409.93
7557.309999999999,526.5555555555555,243,839.701111111111,31.10004115226337,1.1471326654523373,49.114593291404226,582.3315384615383,0.0882409742655644,0.8301987016476574,381.0768812822603,5681.72
6200.1900000000005,141.21428571428572,362,442.8707142857143,17.127596685082874,0.6605684671932789,125.97016352824521,886.7414285714286,0.09436692388475412,0.1575535293743269,33.681306658330726,13647.19
255.45,98.0,16,255.45,15.965625,0.9391544117647058,0.0,16.965625,0.058697150735294114,0.9391544117647058,98.0,225.36
312.05,137.5,112,156.025,2.7861607142857143,0.04931257901390645,0.0,14.567391304347826,0.0021440251745176715,0.002120971140383073,5.913978494623656,260.25
795.3199999999999,252.0,349,397.65999999999997,2.278853868194842,0.013022022103970526,0.0,4.91783251231527,6.414789213778584e-05,0.0017154759657925245,33.19760479041916,725.6400000000001
2190.88,321.8,362,438.17600000000004,6.052154696132597,0.08336301234342419,0.0,313.98285714285714,0.011909001763346314,0.027040977132511877,104.38426103646833,6217.96
2757.82,184.8181818181818,264,250.7109090909091,10.44628787878788,0.43361949685534595,2.710388206387978,460.6366666666667,0.07226991614255766,0.07718146384156643,32.896440129449836,5842.9400000000005
15139.35,600.5,355,1261.6125,42.64605633802817,1.4375075170121854,209.26157793896127,454.90952505705195,0.9129010285524987,0.570557107267723,238.3427835051546,10464.85
1978.68,218.9,313,197.868,6.321661341853035,0.2013267943265298,78.9736315789472,36.33357142857143,0.003595121327259461,0.07869608507248048,85.56522781774581,1353.74
1262.52,146.66666666666666,303,420.84,4.166732673267327,0.041119072433559146,33.51823008849547,6.513187772925764,0.00017955926826881724,0.022240504586704946,79.32914046121593,265.85
782.61,369.5,96,391.305,8.1521875,0.16808634020618557,0.0,27.986551724137932,0.005796080696765019,0.059324590661006676,130.41176470588238,625.48
115.66,108.0,21,115.66,5.507619047619047,0.2503463203463203,0.0,6.507619047619047,0.011921253349824776,0.2503463203463203,108.0,499.42
505.37,92.66666666666669,247,168.45666666666668,2.0460323886639675,0.02475039179835445,0.0,6.0537,0.0002475039179835445,0.008970666022984365,33.58660844250365,1049.37
243.63,1.0,308,243.63,0.7910064935064935,0.002559891564745934,0.0,1.7910064935064935,8.31133624917511e-06,6.99423924793971e-06,0.00273224043715847,375.1
1070.08,55.0,363,267.52,2.9478787878787878,0.032394272394272394,4.841990950226186,28.437948717948718,0.0008306223690839076,0.006316883116883117,10.725,45.6
4012.06,358.0,355,501.5075,11.301577464788732,0.2539680329166007,23.674078444984076,126.376875,0.007936501028643772,0.17557982275676529,247.50192307692308,934.52
231.11,136.0,18,231.11,12.839444444444446,0.6757602339181288,0.0,13.839444444444446,0.037542235217673824,0.6757602339181288,136.0,182.25
79.28999999999999,27.5,347,39.644999999999996,0.22850144092219019,0.0013132266719666102,0.0,1.5787591240875911,9.58559614574168e-06,4.236215070860033e-05,0.8870967741935484,548.92
5348.38,218.26666666666668,357,356.5586666666667,14.981456582633054,0.6277146612835078,0.0,454.90952505705195,0.9129010285524987,0.3964168789942821,137.84064022268615,3817.55
13544.99,870.3333333333334,47,4514.996666666667,288.1912765957447,18.011954787234043,128.46158952958967,424.2809375,0.5628735871010638,15.633017362505019,755.3836477987421,50491.81
3152.54,154.0,349,315.254,9.033065902578796,0.25808759721653707,4.088897535667662,454.90952505705195,0.9129010285524987,0.08106926512964782,48.37375745526839,3722.45
2661.54,165.66666666666666,355,295.7266666666667,7.497295774647887,0.18953837632536794,14.204349566377424,2662.54,0.18953837632536794,0.0832267870403058,72.74465811965811,3104.17
3985.14,514.2857142857143,247,569.3057142857143,16.13417004048583,0.4553999608201646,13.23966777408628,285.65285714285716,0.03252856863001176,0.08659013339538339,97.78672032193158,5976.79
552.37,145.33333333333334,186,184.12333333333333,2.969731182795699,0.047642746248059344,0.0,37.824666666666666,0.0031761830832039563,0.01978245518950561,60.34602076124568,216.21
4722.6,683.5,347,1180.65,13.609798270893373,0.15643446288383187,83.15034135824635,139.9,0.004601013614230349,0.06196627267631399,270.7456310679612,1266.23
2174.07,424.0,356,543.5175,6.106938202247192,0.06842507789632708,3.8388522660387303,30.379324324324326,0.0009246632148152309,0.019550022256093452,121.14285714285714,2703.23
447.05,139.5,364,223.525,1.2281593406593407,0.006729640222790908,0.0,2.2522408963585434,1.8850532836949324e-05,0.004974081903801975,103.1086956521739,597.91
7304.8,160.95238095238096,364,347.84761904761905,20.068131868131868,1.154604847207587,21.548082595869978,120.75081967213114,0.018927948314878474,0.5215036763409733,72.69782262347319,5357.71
2919.44,314.6666666666667,280,486.5733333333333,10.426571428571428,0.22263141840366038,110.11139653414861,38.9148051948052,0.0028913171221254595,0.10009314451390729,141.4713896457766,2915.15
5252.1900000000005,224.5,357,437.68250000000006,14.71201680672269,0.4931402281583025,424.69090071647884,5253.1900000000005,0.4931402281583025,0.09795251107253954,44.59246575342466,1368.52
977.56,109.8,232,195.512,4.213620689655172,0.09042104484238567,0.0,47.55047619047619,0.0043057640401136035,0.019715866920520183,23.941353383458647,386.53
466.33,379.0,70,466.33,6.6618571428571425,0.09382897384305834,0.0,7.6618571428571425,0.0013404139120436905,0.09382897384305834,379.0,643.6300000000001
1190.37,169.0,51,396.78999999999996,23.340588235294117,1.346572398190045,0.0,199.39499999999998,0.22442873303167418,0.8358035574972693,104.89655172413792,709.71
