Customer ID,TotalSpend,PurchaseFrequency,OrderHabit,Recency,AvgPurchaseGap,Tenure,Trend,Churn,ReturnRate,CLV
13656,699.2,2,186.0,125,2.5675675675675675,221,Increasing,1,0.008,379.65
13658,3386.33,4,288.0,9,2.25,298,Increasing,0,0.012853470437017995,2639.17
13659,3321.68,10,164.5,42,1.4176470588235295,286,Decreasing,0,0.012012012012012012,1573.2
13662,1352.35,8,79.5,11,3.2771084337349397,284,Increasing,0,0.03343465045592705,897.76
13663,1858.04,4,200.5,6,3.1176470588235294,272,Increasing,0,0.0024875621890547263,189.47
13666,42.4,2,6.0,46,63.0,361,Stable,0,0.0,84.65
13668,6726.35,14,170.78571428571428,9,1.1304347826086956,354,Increasing,0,0.01887566680344686,6030.57
13669,195.0,1,156.0,33,0.0,33,Flag,0,0.0,218.55
13672,233.53000000000003,1,81.0,356,0.0,356,Decreasing,1,0.0,186.39000000000001
13680,7713.25,8,414.5,97,0.5701754385964912,361,Decreasing,0,0.0,3084.04
13684,529.75,3,65.33333333333333,16,2.9358974358974357,247,Decreasing,0,0.05314009661835749,67.23
13686,337.04,2,154.0,6,0.84,27,Flag,0,0.0,72.0
13689,349.5,1,210.0,70,0.0,70,Increasing,0,0.0,910.0
13692,1626.08,2,437.5,34,0.2619047619047619,46,Flag,0,0.011299435028248588,1488.32
13694,130601.06999999999,93,1342.8924731182797,6,0.3473684210526316,361,Decreasing,0,0.01772806996846071,61908.46
13695,266.6,1,188.0,203,0.0,203,Decreasing,1,0.0,2504.13
13699,455.57,1,153.0,176,0.0,176,Increasing,1,0.03164556962025317,308.58000000000004
13700,348.34,3,168.33333333333334,43,5.6,296,Increasing,0,0.02131782945736434,2265.12
13703,326.06,1,118.0,41,0.0,41,Flag,0,0.5,99.5
13705,1005.33,4,135.75,68,4.0,250,Increasing,0,0.0,522.68
13706,300.38,1,112.0,252,0.0,252,Decreasing,1,0.0,330.79
13707,2559.45,3,619.6666666666666,55,1.0,162,Increasing,0,0.0,806.41
13709,1263.7,5,122.8,72,3.5211267605633805,323,Decreasing,0,0.0,5799.74
13710,329.04,2,80.0,49,31.333333333333332,238,Increasing,0,0.0,180.48
13711,1540.2,7,97.0,32,4.038461538461538,350,Decreasing,0,0.03276353276353276,252.06
13712,537.58,1,776.0,236,0.0,236,Decreasing,1,0.0,228.84
13715,7131.3,12,355.3333333333333,21,0.5738498789346247,264,Increasing,0,0.001638960430812456,1079.34
13717,318.29,2,92.5,83,1.3333333333333333,111,Increasing,0,0.0106951871657754,1445.01
13719,1772.59,6,164.66666666666666,19,0.9259259259259259,197,Increasing,0,0.0,1041.68
13721,217.39999999999998,1,196.0,21,0.0,21,Flag,0,0.0,524.14
13722,3260.0,7,236.85714285714286,46,2.174757281553398,272,Increasing,0,0.0,2375.41
13723,1009.35,5,117.2,18,4.1923076923076925,237,Increasing,0,0.0,199.85000000000002
13727,746.57,6,34.666666666666664,237,1.8571428571428572,356,Decreasing,1,0.014218009478672985,333.48
13728,1839.03,10,81.1,13,3.37,356,Increasing,0,0.0,1016.14
13735,6927.9800000000005,9,336.44444444444446,2,0.7538126361655774,352,Increasing,0,0.01335940045617465,2885.2400000000002
13736,2034.31,5,211.0,51,0.8383561643835616,359,Decreasing,0,0.007525870178739417,357.53
13739,75.3,1,22.0,153,0.0,153,Increasing,1,0.0,216.9
13740,1247.02,4,141.5,41,4.52112676056338,363,Stable,0,0.0,350.75
13745,477.32,1,650.0,172,0.0,172,Increasing,1,0.022556390977443608,300.04
13747,90.19999999999999,1,52.0,50,0.0,50,Flag,0,0.0,79.6
13748,1116.1,4,147.25,8,12.241379310344827,364,Increasing,0,0.0,948.25
13750,1954.92,6,142.33333333333334,6,4.68,243,Increasing,0,0.011574074074074073,1647.26
13752,404.45000000000005,1,131.0,153,0.0,153,Increasing,1,0.0,1186.28
13753,1353.31,3,312.6666666666667,224,3.1363636363636362,362,Decreasing,1,0.0,741.26
13754,164.45000000000002,1,101.0,63,0.0,63,Increasing,0,0.0,282.59999999999997
13756,3485.1800000000003,9,218.33333333333334,11,1.645320197044335,350,Increasing,0,0.0010167768174885613,4343.12
13758,5404.74,7,403.14285714285717,2,2.1686746987951806,364,Decreasing,0,0.0031790886612504416,3190.55
13760,1076.85,3,142.0,30,3.098360655737705,219,Increasing,0,0.009302325581395349,286.79
13761,881.52,4,109.25,128,3.0,282,Decreasing,1,0.0,1070.65
13762,2165.76,4,584.0,219,3.814814814814815,324,Decreasing,1,0.0,306.72
13763,3502.48,2,1248.0,43,0.5,61,Increasing,0,0.00040048057669203043,1714.96
13764,1423.55,3,388.6666666666667,195,0.4397590361445783,268,Decreasing,1,0.0,1518.76
13767,16683.21,36,202.02777777777777,0,0.8860759493670886,364,Increasing,0,0.004380561259411362,16334.380000000001
13769,2681.61,10,128.9,36,2.2158273381294964,349,Increasing,0,0.0038639876352395673,2478.59
13771,3094.37,5,332.6,159,1.21875,278,Decreasing,1,0.0,2634.45
13772,1982.09,5,182.0,26,0.6347607052896725,280,Increasing,0,0.023605150214592276,1132.13
13777,23661.1,28,367.60714285714283,20,2.1012658227848102,363,Increasing,0,0.00799922898997687,23460.41
13778,945.79,3,147.0,117,2.1470588235294117,191,Increasing,0,0.0022624434389140274,178.7
13780,375.81,1,163.0,33,0.0,33,Flag,0,0.0,116.28000000000002
13781,650.99,2,135.0,218,3.282051282051282,347,Decreasing,1,0.0036900369003690036,127.84
13782,881.72,7,39.714285714285715,79,2.1640625,359,Decreasing,0,0.0035842293906810036,912.0
13784,447.44,3,111.33333333333333,60,1.2727272727272727,76,Increasing,0,0.014749262536873156,2462.79
13786,2898.14,5,276.0,9,3.220183486238532,362,Decreasing,0,0.00933237616654702,230.39999999999998
13787,913.46,4,165.25,84,4.351851851851852,320,Decreasing,0,0.01636904761904762,309.04
13792,188.4,1,64.0,48,0.0,48,Flag,0,0.0,195.55
13798,38275.02,53,457.33962264150944,1,0.9029649595687331,357,Increasing,0,0.02032980357287204,35316.61
13799,2114.71,7,162.42857142857142,70,2.984848484848485,270,Increasing,0,0.13732928679817905,688.86
13800,1121.24,2,280.0,56,7.846153846153846,362,Increasing,0,0.0,558.32
13802,21659.69,16,722.3125,0,0.7286821705426356,287,Increasing,0,0.0006917423259835712,4599.42
13803,1061.84,2,355.0,57,3.1166666666666667,244,Increasing,0,0.01662049861495845,277.07
13804,572.73,2,167.5,61,0.03225806451612903,62,Increasing,0,0.0,2635.79
13807,309.6,2,40.0,200,9.470588235294118,361,Decreasing,1,0.024390243902439025,112.6
13809,524.65,2,126.0,20,5.416666666666667,86,Increasing,0,0.0,155.05
13813,1398.61,4,185.0,153,2.7945205479452055,359,Decreasing,1,0.01856763925729443,1366.8600000000001
13814,678.2,1,350.0,153,0.0,153,Increasing,1,0.002849002849002849,1579.12
13815,3448.38,4,705.25,32,1.441340782122905,291,Increasing,0,0.007039774727208729,4027.36
13819,1502.0,3,400.0,295,1.0625,364,Decreasing,1,0.00579950289975145,1140.35
13821,1025.09,4,82.5,19,2.0738255033557045,330,Decreasing,0,0.017857142857142856,385.64
13823,2445.79,5,225.0,6,2.80327868852459,350,Increasing,0,0.00354295837023915,957.66
13824,1615.82,7,96.28571428571429,5,4.811320754716981,263,Increasing,0,0.011730205278592375,1698.94
13831,4412.59,12,137.66666666666666,47,2.7454545454545456,355,Decreasing,0,0.0024154589371980675,2202.99
13832,561.49,1,394.0,48,0.0,48,Flag,0,0.0,52.199999999999996
13833,316.56,1,126.0,30,0.0,30,Flag,0,0.0,384.8
13835,260.7,3,26.0,145,8.333333333333334,271,Decreasing,1,0.08235294117647059,834.57
13838,1036.25,6,74.66666666666667,51,0.6244897959183674,205,Increasing,0,0.0,479.59
13842,1933.72,9,105.33333333333333,41,1.8984375,287,Increasing,0,0.007329842931937173,3385.62
13846,442.73,1,317.0,25,0.0,25,Flag,0,0.0,865.0600000000001
13848,1760.0,5,1100.0,32,80.5,356,Decreasing,0,0.0,1255.0
13849,1931.35,3,289.0,23,1.9152542372881356,250,Increasing,0,0.0023014959723820483,1537.95
13851,1955.0,5,164.0,5,5.137931034482759,305,Increasing,0,0.007263922518159807,2651.46
13854,3835.04,14,96.14285714285714,6,4.686567164179104,326,Increasing,0,0.002223869532987398,7807.24
13856,753.53,8,76.375,89,3.8974358974358974,245,Increasing,0,0.014516129032258065,388.5
13859,314.7,1,38.0,155,0.0,155,Increasing,1,0.0,201.16
13862,346.73,1,239.0,15,0.0,15,Flag,0,0.0,2209.36
13863,933.77,3,109.66666666666667,91,2.5918367346938775,219,Increasing,0,0.006042296072507553,305.78
13869,5006.62,6,439.5,7,0.5561594202898551,317,Increasing,0,0.0,3104.95
13870,2941.14,7,303.42857142857144,13,2.24,295,Increasing,0,0.00047058823529411766,2618.19
13871,1482.6,4,174.0,54,4.446153846153846,345,Decreasing,0,0.047879616963064295,6403.25
13873,649.32,5,66.4,9,7.222222222222222,272,Increasing,0,0.0,389.6
13874,1508.7,6,114.0,130,3.32,299,Decreasing,1,0.018651362984218076,540.45
13875,3027.58,9,195.11111111111111,13,2.018181818181818,348,Decreasing,0,0.0,1786.79
13877,332.44,2,185.0,96,11.526315789473685,315,Decreasing,0,0.00804289544235925,117.24
13878,1191.53,3,161.33333333333334,173,0.7857142857142857,230,Decreasing,1,0.0,1281.53
13880,1074.09,4,173.25,34,2.6666666666666665,188,Increasing,0,0.0,3219.77
13881,28019.58,23,854.0,1,0.9424460431654677,271,Increasing,0,0.012964824120603015,16590.4
13883,3860.89,9,238.44444444444446,29,1.4152046783625731,275,Increasing,0,0.010603964960811434,2674.48
13884,1100.88,5,99.4,2,0.7,96,Increasing,0,0.007984031936127744,540.5
13888,1563.42,5,129.0,30,1.1818181818181819,201,Increasing,0,0.0,605.63
13889,1574.3300000000002,5,166.6,8,4.507462686567164,312,Increasing,0,0.03699421965317919,416.90000000000003
13890,1043.57,4,140.25,0,5.758064516129032,359,Decreasing,0,0.03773584905660377,1367.6100000000001
13892,634.68,2,1071.0,103,12.125,201,Decreasing,0,0.0,632.97
13895,1415.45,2,347.5,141,3.283582089552239,362,Decreasing,1,0.0014367816091954023,2593.07
13897,849.56,2,310.0,64,5.804878048780488,303,Decreasing,0,0.0,311.16
13898,530.47,1,411.0,37,0.0,37,Flag,0,0.0,155.93
13900,869.64,3,169.33333333333334,15,4.607843137254902,250,Increasing,0,0.00392156862745098,740.95
13901,2809.14,10,160.5,0,2.05,329,Decreasing,0,0.011090573012939002,2867.2
13911,1654.08,11,159.63636363636363,5,2.966292134831461,274,Increasing,0,0.00622524052065648,2580.91
13919,975.87,2,329.5,50,2.4166666666666665,166,Increasing,0,0.0,384.81
13922,692.95,2,187.0,63,1.3636363636363635,93,Increasing,0,0.03608247422680412,172.25
13927,359.27,1,249.0,63,0.0,63,Increasing,0,0.023529411764705882,348.99
13929,2651.45,9,158.11111111111111,42,5.872340425531915,320,Increasing,0,0.008362369337979094,842.65
13931,4019.85,9,307.0,18,1.6084905660377358,362,Decreasing,0,0.0,1237.53
13936,563.08,2,165.5,8,0.96875,40,Flag,0,0.0,376.58
13937,721.28,1,464.0,28,0.0,28,Flag,0,0.002150537634408602,158.85
13939,992.41,4,190.25,57,2.8125,238,Increasing,0,0.00522875816993464,568.55
13941,4914.22,10,241.8,20,6.75,349,Decreasing,0,0.014669926650366748,5112.96
13946,1314.66,3,801.3333333333334,2,8.136363636363637,361,Decreasing,0,0.009884678747940691,561.5699999999999
13948,446.76,3,69.33333333333333,37,16.2,361,Decreasing,0,0.009523809523809525,102.0
13952,9572.45,12,376.3333333333333,6,1.2472324723247232,349,Decreasing,0,0.0006638636866563399,3251.071
13953,3125.0,5,500.0,35,79.25,354,Decreasing,0,0.0,3104.36
13955,222.21,1,120.0,1,0.0,1,Flag,0,0.0,322.96
13959,477.98,3,114.33333333333333,25,1.5857142857142856,137,Increasing,0,0.0,598.2
13962,193.25,1,73.0,61,0.0,61,Increasing,0,0.0,169.55
13963,2196.03,13,119.0,14,1.573643410852713,223,Increasing,0,0.0045045045045045045,664.54
13967,85.6,1,24.0,22,0.0,22,Flag,0,0.0,80.7
13969,3994.34,17,126.0,12,0.5110132158590308,250,Increasing,0,0.0013986013986013986,7912.04
13971,1909.31,6,206.66666666666666,49,2.447619047619048,308,Increasing,0,0.004815409309791332,2758.26
13974,264.13,1,107.0,208,0.0,208,Decreasing,1,0.01834862385321101,413.59000000000003
13975,2832.56,6,367.0,19,0.6779661016949152,301,Increasing,0,0.00045392646391284613,2526.28
13976,834.38,3,99.33333333333333,132,3.577777777777778,294,Decreasing,1,0.0,357.98
13979,2540.06,6,271.3333333333333,19,0.9770773638968482,362,Increasing,0,0.010935601458080195,869.87
13980,599.78,4,76.25,65,4.056603773584905,282,Increasing,0,0.01929260450160772,200.14
13982,2145.18,5,278.4,125,1.576271186440678,314,Decreasing,1,0.005714285714285714,1871.81
13983,4175.66,9,306.0,28,1.4862385321100917,356,Decreasing,0,0.03537653239929948,2603.43
13984,973.29,7,88.85714285714286,12,4.845070422535211,358,Increasing,0,0.0,920.51
13985,2960.73,7,213.0,0,2.2384615384615385,294,Increasing,0,0.0006702412868632708,6912.57
13988,609.84,2,170.5,9,4.033333333333333,251,Increasing,0,0.0,4147.96
13989,759.98,3,298.0,90,2.25,189,Increasing,0,0.0,1266.08
13992,142.7,2,45.0,6,16.4,89,Increasing,0,0.0,76.8
13993,3309.35,10,123.5,5,2.5467625899280577,362,Increasing,0,0.005636070853462158,3466.36
13995,2508.32,9,164.44444444444446,5,2.3636363636363638,347,Increasing,0,0.015302727877578177,1393.69
13999,5600.45,17,164.7058823529412,0,1.3696498054474708,360,Increasing,0,0.002849002849002849,3901.81
14000,1410.68,4,282.0,40,9.757575757575758,363,Decreasing,0,0.020833333333333332,635.66
14001,2185.77,6,136.16666666666666,25,1.4603174603174602,119,Increasing,0,0.0,2043.0800000000002
14004,1675.81,4,189.25,19,0.6086956521739131,61,Increasing,0,0.0,4582.64
14006,1234.48,4,385.0,154,2.6739130434782608,278,Decreasing,1,0.0,962.19
14009,404.3,1,586.0,88,0.0,88,Increasing,0,0.0,695.61
14013,611.5500000000001,2,156.5,6,7.363636363636363,249,Increasing,0,0.027950310559006212,473.02
14014,1443.03,2,464.0,2,5.555555555555555,202,Increasing,0,0.0,505.18
14016,7062.2,7,513.8571428571429,22,1.055944055944056,326,Decreasing,0,0.00027793218454697053,4341.21
14020,606.21,2,103.5,102,1.625,155,Increasing,0,0.03271028037383177,642.8
14021,1084.68,4,171.5,0,3.2388059701492535,218,Increasing,0,0.0,631.9
14022,352.15000000000003,1,194.0,112,0.0,112,Increasing,0,0.0,440.0
14024,318.04,1,88.0,16,0.0,16,Flag,0,0.0,327.7
14030,5225.7,12,231.16666666666666,2,0.5831932773109244,355,Increasing,0,0.019094766619519095,2360.09
14031,21812.24,25,321.36,4,0.6932270916334662,362,Decreasing,0,0.016164584864070537,16779.74
14032,1570.82,5,341.6,12,3.9186046511627906,351,Decreasing,0,0.007553747821034283,2792.47
14035,1428.7,4,170.0,32,2.4166666666666665,238,Increasing,0,0.004392386530014641,1428.02
14037,689.75,4,136.0,104,2.9647058823529413,358,Decreasing,0,0.047285464098073555,147.20000000000002
14038,1509.5,2,371.5,23,4.0588235294117645,299,Increasing,0,0.011968085106382979,1560.38
14039,115.08000000000001,1,100.0,201,0.0,201,Decreasing,1,0.0,152.2
14040,9030.65,23,151.7391304347826,12,0.6129032258064516,364,Increasing,0,0.005698005698005698,3614.92
14044,2466.53,6,302.8333333333333,44,0.4109375,310,Increasing,0,0.00055005500550055,652.82
14045,9326.88,12,327.0,6,10.466666666666667,326,Increasing,0,0.07973733583489681,1659.75
14047,2659.5,9,128.88888888888889,25,2.310924369747899,302,Increasing,0,0.009393680614859094,957.46
14048,338.76,2,89.5,8,0.0,8,Flag,0,0.0,409.93
14049,7557.3099999999995,9,526.5555555555555,13,0.38175675675675674,243,Increasing,0,0.00649895178197065,5681.72
14051,6200.1900000000005,14,141.21428571428572,7,3.1926605504587156,362,Increasing,0,0.020317145688800792,13647.19
14052,255.45,1,98.0,16,0.0,16,Flag,0,0.0,225.36
14053,312.05,2,137.5,23,22.25,112,Increasing,0,0.0,260.25
14055,795.3199999999999,2,252.0,203,6.590909090909091,349,Decreasing,1,0.0,725.6400000000001
14057,2190.88,5,321.8,7,2.0828402366863905,362,Increasing,0,0.0,6217.96
14060,2757.82,11,184.8181818181818,6,4.618181818181818,264,Increasing,0,0.0009828009828009828,5842.9400000000005
14062,15139.35,12,600.5,0,1.5194805194805194,355,Increasing,0,0.013822362118516491,10464.85
14064,1978.68,10,218.9,56,1.5582822085889572,313,Increasing,0,0.039912280701754385,1353.74
14068,1262.52,3,146.66666666666666,229,0.8488372093023255,303,Decreasing,1,0.02654867256637168,265.85
14075,782.61,2,369.5,29,1.8333333333333333,96,Increasing,0,0.0,625.48
14077,115.66,1,108.0,21,0.0,21,Flag,0,0.0,499.41999999999996
14078,505.37,3,92.66666666666667,100,1.7590361445783131,247,Decreasing,0,0.0,1049.37
14079,243.63,1,1.0,308,,308,Decreasing,1,0.0,375.1
14080,1070.08,4,55.0,39,4.128205128205129,363,Decreasing,0,0.004524886877828055,45.599999999999994
14081,4012.06,8,358.0,32,0.44645340751043117,355,Decreasing,0,0.005900728913571677,934.52
14082,231.10999999999999,1,136.0,18,0.0,18,Flag,0,0.0,182.25
14083,79.28999999999999,2,27.5,137,30.0,347,Decreasing,1,0.0,548.92
14085,5348.38,15,218.26666666666668,0,0.5834710743801653,357,Decreasing,0,0.0,3817.55
14088,13544.99,3,870.3333333333334,32,0.15217391304347827,47,Flag,0,0.009484066767830045,50491.81
14092,3152.54,10,154.0,0,2.1835443037974684,349,Increasing,0,0.0012970168612191958,3722.4500000000003
14099,2661.54,9,165.66666666666666,1,1.2773722627737227,355,Increasing,0,0.00533689126084056,3104.17
14101,3985.14,7,514.2857142857143,14,4.2592592592592595,247,Increasing,0,0.0033222591362126247,5976.79
14104,552.37,3,145.33333333333334,15,1.4083333333333334,186,Increasing,0,0.0,216.20999999999998
14105,4722.6,4,683.5,34,1.5245098039215685,347,Increasing,0,0.01760689902982393,1266.23
14107,2174.07,4,424.0,74,2.5,356,Increasing,0,0.0017657445556209534,2703.23
14108,447.05,2,139.5,357,0.35294117647058826,364,Decreasing,1,0.0,597.91
14110,7304.8,21,160.95238095238096,61,1.213991769547325,364,Decreasing,0,0.0029498525073746312,5357.71
14112,2919.44,6,314.6666666666667,77,1.2242424242424241,280,Decreasing,0,0.03771661569826707,2915.15
14113,5252.1900000000005,12,224.5,1,4.0344827586206895,357,Increasing,0,0.08085977482088025,1368.52
14114,977.5600000000001,5,109.8,21,3.586206896551724,232,Increasing,0,0.0,386.53
14126,466.33000000000004,1,379.0,70,0.0,70,Increasing,0,0.0,643.6300000000001
14127,1190.3700000000001,3,169.0,6,0.6111111111111112,51,Flag,0,0.0,709.71
14128,286.71,1,250.0,177,0.0,177,Increasing,1,0.011857707509881422,637.5
14129,1467.48,4,205.5,25,3.1785714285714284,205,Increasing,0,0.0,971.28
14130,1398.81,3,327.0,1,2.2564102564102564,354,Increasing,0,0.0,483.86
14133,305.5,1,50.0,359,0.0,359,Decreasing,1,0.0,605.64
14135,4149.36,9,520.4444444444445,4,4.238095238095238,363,Decreasing,0,0.004886339494370087,4247.41
14139,670.98,3,179.66666666666666,116,1.2380952380952381,168,Increasing,0,0.0,415.82
14142,359.53000000000003,1,205.0,272,0.0,272,Decreasing,1,0.02843601895734597,311.81
14145,3857.85,3,299.6666666666667,85,11.538461538461538,236,Increasing,0,0.0,3742.2
14146,5259.3,7,477.57142857142856,9,1.2693877551020407,321,Increasing,0,0.0,2965.84
14147,2106.8,7,126.71428571428571,14,10.375,266,Increasing,0,0.14133591481122942,483.4
14148,309.09000000000003,1,207.0,40,0.0,40,Flag,0,0.0,157.2
14152,1376.05,5,226.6,13,3.253012048192771,285,Increasing,0,0.0052677787532923615,621.29
14154,5115.08,6,459.5,7,1.3096234309623431,321,Increasing,0,0.006486486486486486,1345.62
14156,188066.09,96,1109.9375,4,0.1205001894657067,364,Decreasing,0,0.01133833135391924,117379.63
14157,569.9,3,85.33333333333333,15,6.375,272,Increasing,0,0.0,432.88
14159,3236.15,9,242.44444444444446,5,0.5284431137724551,362,Increasing,0,0.0885547201336675,4690.64
14161,1925.21,4,260.0,65,1.6285714285714286,352,Decreasing,0,0.0,1110.52
14163,148.71,1,57.0,88,0.0,88,Increasing,0,0.0,2445.91
14167,721.65,4,50.0,90,3.161764705882353,307,Decreasing,0,0.0,574.84
14171,135.0,1,44.0,356,0.0,356,Decreasing,1,0.0,363.79
14173,135.16,2,22.0,267,29.666666666666668,356,Decreasing,1,0.06382978723404255,450.84
14175,4456.58,5,298.8,44,1.143646408839779,253,Increasing,0,0.02289077828646174,3222.3
14176,179.56,1,56.0,7,0.0,7,Flag,0,0.0,576.9000000000001
14177,1669.93,9,93.66666666666667,7,1.6107784431137724,277,Increasing,0,0.0,559.41
14180,1368.98,8,16.0,9,3.375,174,Increasing,0,0.03759398496240601,4748.52
14189,849.0699999999999,1,455.0,14,0.0,14,Flag,0,0.0,4352.52
14191,132.9,2,31.0,20,66.8,354,Increasing,0,0.1388888888888889,4258.64
14193,356.8,1,208.0,22,0.0,22,Flag,0,0.0,853.39
14194,7321.07,15,279.8,18,0.8252688172043011,328,Increasing,0,0.012470588235294117,10865.42
14195,1603.6,4,346.0,65,24.25,260,Decreasing,0,0.14883148831488316,1012.0
14198,868.33,5,66.6,26,5.921568627450981,329,Increasing,0,0.014792899408284023,701.4
14199,906.3,3,75.33333333333333,49,7.066666666666666,156,Increasing,0,0.096,185.39999999999998
14201,446.1,3,72.0,35,10.470588235294118,214,Increasing,0,0.0,747.44
14205,1947.5,7,162.57142857142858,20,2.5,268,Increasing,0,0.08520900321543408,466.7
14206,856.85,2,327.0,14,0.28,28,Flag,0,0.003048780487804878,328.15999999999997
14208,415.31,1,415.0,177,0.0,177,Increasing,1,0.0,151.74
14209,2919.84,9,116.44444444444444,11,2.076923076923077,312,Increasing,0,0.008514664143803218,2073.43
14210,3650.73,10,175.1,62,1.2417061611374407,328,Decreasing,0,0.003981797497155859,1905.8400000000001
14211,2161.19,9,148.11111111111111,37,2.4881889763779528,356,Increasing,0,0.010393466963622866,2241.1
14212,1119.6599999999999,1,894.0,71,0.0,71,Increasing,0,0.0,1070.48
14215,1460.61,3,274.3333333333333,96,3.3766233766233764,357,Decreasing,0,0.0,1789.72
14216,310.74,1,118.0,40,0.0,40,Flag,0,0.024793388429752067,1252.74
14217,1293.61,6,90.16666666666667,2,2.041095890410959,153,Increasing,0,0.0216998191681736,1910.5
14220,882.5999999999999,2,98.0,193,0.125,195,Decreasing,1,0.0,632.4
14221,3084.69,8,202.125,75,1.0457516339869282,238,Increasing,0,0.0006180469715698393,3432.8
14224,847.78,5,69.8,16,1.2773109243697478,170,Increasing,0,0.0,1050.12
14226,770.34,1,418.0,67,0.0,67,Increasing,0,0.004761904761904762,2232.19
14227,3015.2000000000003,5,445.0,40,1.27,295,Increasing,0,0.0013464991023339318,3350.96
14229,1046.84,4,81.0,29,2.161290322580645,97,Increasing,0,0.009174311926605505,1547.2
14231,309.91,1,201.0,76,0.0,76,Increasing,0,0.0,925.71
14233,1441.55,3,193.66666666666666,91,4.8108108108108105,270,Decreasing,0,0.042833607907743,1462.72
14235,1573.1299999999999,4,263.75,124,1.7647058823529411,245,Decreasing,1,0.0,3144.86
14236,1064.48,3,154.66666666666666,57,2.3548387096774195,131,Increasing,0,0.004291845493562232,490.86
14237,310.14,1,200.0,216,0.0,216,Decreasing,1,0.009900990099009901,161.0
14238,287.38,2,39.0,288,18.0,360,Decreasing,1,0.0,146.85
14239,1882.3200000000002,10,73.6,57,3.082474226804124,360,Decreasing,0,0.0013568521031207597,2380.85
14240,357.15,1,237.0,49,0.0,49,Flag,0,0.0,890.34
14241,120.0,1,96.0,322,0.0,322,Decreasing,1,0.0,213.70000000000002
14243,4628.9800000000005,7,344.2857142857143,1,0.4434389140271493,102,Increasing,0,0.0016570008285004142,2481.35
14247,635.89,4,83.75,30,1.5104166666666667,177,Increasing,0,0.002976190476190476,136.76999999999998
14248,730.37,2,295.0,85,1.4473684210526316,141,Increasing,0,0.0,302.58
14256,1504.93,3,252.33333333333334,117,2.525,320,Decreasing,0,0.006561679790026247,969.0600000000001
14257,2854.73,4,412.5,6,2.0,274,Increasing,0,0.0,3099.7200000000003
14258,19381.36,16,649.25,21,1.7712765957446808,361,Decreasing,0,0.02248988425708102,12669.98
14264,1183.39,4,120.75,5,3.80327868852459,237,Increasing,0,0.016293279022403257,333.97
14265,843.17,2,192.5,90,3.127659574468085,238,Increasing,0,0.0,530.18
14271,106.81,1,61.0,35,0.0,35,Flag,0,0.0,112.32
14272,482.85,2,249.0,188,0.6333333333333333,208,Decreasing,1,0.0,437.96
14276,982.94,4,165.5,33,4.5,286,Increasing,0,0.05832147937411095,1119.74
14277,12655.16,5,17565.8,37,2.0193548387096776,352,Increasing,0,0.4992416985951469,4216.2
14282,3549.32,10,251.0,7,3.2976190476190474,288,Increasing,0,0.0015910898965791568,3371.64
14284,704.4,1,349.0,279,0.0,279,Decreasing,1,0.0,595.25
14285,1374.41,4,103.25,139,6.545454545454546,357,Decreasing,1,0.0024154589371980675,1910.01
14286,3851.0099999999998,4,1114.25,30,1.518348623853211,361,Decreasing,0,0.015027624309392265,4628.75
14290,2201.91,3,228.33333333333334,39,6.469387755102041,357,Decreasing,0,0.10923276983094929,2314.65
14291,4020.85,12,283.0833333333333,6,1.35546875,356,Increasing,0,0.0014697236919459142,3325.56
14292,4354.32,7,252.28571428571428,36,2.369565217391304,256,Increasing,0,0.01997780244173141,4458.61
14293,1856.45,5,169.8,9,6.035087719298246,355,Decreasing,0,0.14501510574018128,739.41
14295,2186.71,3,314.6666666666667,64,4.461538461538462,356,Increasing,0,0.005268703898840885,166.20000000000002
14298,39667.19,38,1103.3947368421052,1,0.27732463295269166,354,Increasing,0,0.002284354550862582,50889.7
14299,10104.63,18,332.6111111111111,13,1.801047120418848,363,Decreasing,0,0.00975851802844856,3676.1
14301,1352.04,3,360.0,42,6.410256410256411,292,Increasing,0,0.006439742410303588,640.14
14304,1341.56,2,318.0,5,2.7142857142857144,196,Increasing,0,0.004694835680751174,383.45
14306,1058.0800000000002,4,247.5,4,24.75,303,Increasing,0,0.0,2093.32
14307,1292.2,4,189.5,134,2.740740740740741,358,Decreasing,1,0.0013175230566534915,2995.72
14309,1428.28,2,475.0,39,1.9295774647887325,176,Increasing,0,0.0,1962.66
14311,206.19,1,89.0,193,0.0,193,Decreasing,1,0.0,310.26
14312,1478.7,5,178.4,4,1.3369565217391304,130,Increasing,0,0.0,1611.59
14314,109.80000000000001,1,36.0,56,0.0,56,Flag,0,0.05263157894736842,120.0
14315,716.69,2,161.5,190,2.2580645161290325,260,Decreasing,1,0.0030864197530864196,2481.13
14320,868.96,3,129.33333333333334,172,2.877551020408163,313,Decreasing,1,0.002570694087403599,477.79
14321,687.3100000000001,2,434.5,57,0.7454545454545455,99,Increasing,0,0.004581901489117984,1530.75
14326,757.13,2,234.5,89,1.4375,158,Increasing,0,0.0,183.85
14327,1583.28,5,231.4,8,3.3978494623655915,326,Decreasing,0,0.0,311.65
14329,4912.38,8,353.25,1,1.1774744027303754,349,Increasing,0,0.004929577464788733,5014.84
14332,1077.2,2,206.0,7,0.9722222222222222,42,Flag,0,0.0,866.31
14334,1766.27,4,313.75,51,1.4842105263157894,194,Increasing,0,0.0007961783439490446,2552.21
14338,339.88,1,287.0,162,0.0,162,Increasing,1,0.0,588.22
14339,310.75,1,288.0,54,0.0,54,Flag,0,0.0,309.52
