TotalSpend,PurchaseFrequency,OrderHabit,Recency,AvgPurchaseGap,Trend,PseudoChurn,ReturnRate,CLV,Log_TotalSpend,Log_PurchaseFrequency,BC_PurchaseFrequency,PurchaseFreq_Label,IsFrequentBuyer,Log_OrderHabit,OrderHabit_Label,Log_Recency,BC_Recency,Recency_Label,Recency_QBin,Log_AvgPurchaseGap,Gap_Label,Churn,Trend_Refined,Return_Label,SpendPerOrder,SpendRate,GapPerOrder,Log_SpendRate
4412.59,12,137.6666667,47,2.745454545,Decreasing,0,0.002415459,2202.99,8.39244369623153,2.5649493574615367,1.4953111268020283,High,1,4.932072971833538,Moderate Buyer,3.871201010907891,4.980088074064639,Very Recent,Old,1.320542983435751,Moderate,0,Decreasing,Occasional Returner,367.71583333333336,93.88489361702128,0.22878787874999998,4.552664510827269
561.49,1,394.0,48,0.0,Flag,0,0.0,52.2,6.332373356142771,0.6931471805599453,0.5921894716885845,Rare,0,5.978885764901122,Bulk Buyer,3.8918202981106265,5.01359586750119,Very Recent,Old,0.0,Single Purchase,0,New Buyer,No Return,561.49,11.697708333333333,0.0,2.5414215309879467
316.56,1,126.0,30,0.0,Flag,0,0.0,384.8,5.760666776856913,0.6931471805599453,0.5921894716885845,Rare,0,4.844187086458591,Moderate Buyer,3.4339872044851463,4.289556351518645,Very Recent,Mid Term,0.0,Single Purchase,0,New Buyer,No Return,316.56,10.552,0.0,2.4468585821504703
260.7,3,26.0,145,8.333333333,Decreasing,1,0.082352941,834.57,5.5671988095361,1.3862943611198906,1.0206845338277533,Low,0,3.295836866004329,Light Buyer,4.983606621708336,6.917145469114358,Mid Term,Dormant,2.23359222147138,Occasional,1,Decreasing,Frequent Returner,86.89999999999999,1.7979310344827586,2.777777777666667,1.0288802277918272
1036.25,6,74.66666667,51,0.624489796,Increasing,0,0.0,479.59,6.944328259212977,1.9459101490553132,1.278537185034623,Moderate,0,4.326337728857346,Light Buyer,3.9512437185814275,5.110647972752438,Recent,Old,0.48519379478996194,Frequent,0,Increasing,No Return,172.70833333333334,20.318627450980394,0.10408163266666666,3.059581218753422
1933.72,9,105.3333333,41,1.8984375,Increasing,0,0.007329843,3385.62,7.567717892151038,2.302585092994046,1.4110159881162716,Moderate,0,4.666578813803255,Moderate Buyer,3.7376696182833684,4.765169875259271,Very Recent,Mid Term,1.064171798687818,Moderate,0,Increasing,Occasional Returner,214.85777777777778,47.16390243902439,0.2109375,3.8746098284283943
442.73,1,317.0,25,0.0,Flag,0,0.0,865.06,6.095216269351388,0.6931471805599453,0.5921894716885845,Rare,0,5.762051382780177,Heavy Buyer,3.258096538021482,4.022235378277746,Very Recent,Mid Term,0.0,Single Purchase,0,New Buyer,No Return,442.73,17.7092,0.0,2.929015381488369
1760.0,5,1100.0,32,80.5,Decreasing,0,0.0,1255.0,7.473637108496206,1.791759469228055,1.2140922538122543,Low,0,7.00397413672268,Bulk Buyer,3.4965075614664802,4.386001447650477,Very Recent,Mid Term,4.400603020246817,Rare,0,Decreasing,No Return,352.0,55.0,16.1,4.02535169073515
1931.35,3,289.0,23,1.915254237,Increasing,0,0.002301496,1537.95,7.566492157785367,1.3862943611198906,1.0206845338277533,Low,0,5.66988092298052,Heavy Buyer,3.1780538303479458,3.9025191632789364,Very Recent,Mid Term,1.0699570328088963,Moderate,0,Increasing,Occasional Returner,643.7833333333333,83.97173913043478,0.638418079,4.442318720387901
1955.0,5,164.0,5,5.137931034,Increasing,0,0.007263923,2651.46,7.578656850594762,1.791759469228055,1.2140922538122543,Low,0,5.10594547390058,Regular Buyer,1.791759469228055,2.0084413178412244,Very Recent,Very Recent,1.8144877202269594,Occasional,0,Increasing,Occasional Returner,391.0,391.0,1.0275862068000001,5.971261839790462
3835.04,14,96.14285714,6,4.686567164,Increasing,0,0.00222387,7807.24,8.252195863477638,2.70805020110221,1.5371183623713276,High,1,4.576182649085427,Moderate Buyer,1.9459101490553132,2.2031928821978397,Very Recent,Very Recent,1.738106755704239,Occasional,0,Increasing,Occasional Returner,273.93142857142857,639.1733333333333,0.33475479742857145,6.461738973018324
753.53,8,76.375,89,3.897435897,Increasing,0,0.014516129,388.5,6.626095038848851,2.1972245773362196,1.3741504363273038,Moderate,0,4.34866373100476,Light Buyer,4.499809670330265,6.041489149439161,Recent,Old,1.5887117818279781,Occasional,0,Increasing,Occasional Returner,94.19125,8.466629213483145,0.487179487125,2.2477729001690214
314.7,1,38.0,155,0.0,Increasing,1,0.0,201.16,5.754792395563946,0.6931471805599453,0.5921894716885845,Rare,0,3.6635616461296463,Light Buyer,5.049856007249537,7.041233145352108,Mid Term,Dormant,0.0,Single Purchase,0,Increasing,No Return,314.7,2.0303225806451612,0.0,1.1086690761137028
346.73,1,239.0,15,0.0,Flag,0,0.0,2209.36,5.851426316568763,0.6931471805599453,0.5921894716885845,Rare,0,5.480638923341991,Heavy Buyer,2.772588722239781,3.3141617056022556,Very Recent,Recent,0.0,Single Purchase,0,New Buyer,No Return,346.73,23.115333333333336,0.0,3.1828478760807353
933.77,3,109.6666667,91,2.591836735,Increasing,0,0.006042296,305.78,6.8403005097235425,1.3862943611198906,1.0206845338277533,Low,0,4.7065226805495834,Moderate Buyer,4.5217885770490405,6.080131704839544,Recent,Old,1.2786636970127523,Moderate,0,Increasing,Occasional Returner,311.25666666666666,10.26120879120879,0.8639455783333333,2.4213639696324987
5006.62,6,439.5,7,0.55615942,Increasing,0,0.0,3104.95,8.51871603130676,1.9459101490553132,1.278537185034623,Moderate,0,6.0879104453762345,Bulk Buyer,2.0794415416798357,2.374956708777216,Very Recent,Very Recent,0.44222087552089695,Frequent,0,Increasing,No Return,834.4366666666666,715.2314285714285,0.09269323666666666,6.574003338996709
2941.14,7,303.4285714,13,2.24,Increasing,0,0.000470588,2618.19,7.986892486704904,2.0794415416798357,1.330733980931406,Moderate,0,5.718436482949452,Heavy Buyer,2.6390573296152584,3.126839814439435,Very Recent,Recent,1.1755733298042381,Moderate,0,Increasing,Occasional Returner,420.16285714285715,226.24153846153845,0.32,5.426013497871687
1482.6,4,174.0,54,4.446153846,Decreasing,0,0.047879617,6403.25,7.302226845615436,1.6094379124341003,1.1316360094026654,Low,0,5.1647859739235145,Regular Buyer,4.007333185232471,5.202919193822244,Recent,Old,1.6949096432098887,Occasional,0,Decreasing,Occasional Returner,370.65,27.455555555555552,1.1115384615,3.34834341586926
649.32,5,66.4,9,7.222222222,Increasing,0,0.0,389.6,6.477464549438317,1.791759469228055,1.2140922538122543,Low,0,4.210645017918261,Light Buyer,2.302585092994046,2.668471719177733,Very Recent,Recent,2.1068405158409234,Occasional,0,Increasing,No Return,129.864,72.14666666666668,1.4444444444,4.292466557961238
1508.7,6,114.0,130,3.32,Decreasing,1,0.018651363,540.45,7.31966623457369,1.9459101490553132,1.278537185034623,Moderate,0,4.74493212836325,Moderate Buyer,4.875197323201151,6.7162958337746215,Mid Term,Dormant,1.463255402256019,Occasional,1,Decreasing,Occasional Returner,251.45000000000002,11.605384615384615,0.5533333333333333,2.534124073096596
3027.58,9,195.1111111,13,2.018181818,Decreasing,0,0.0,1786.79,8.015849141789465,2.302585092994046,1.4110159881162716,Moderate,0,5.27868139197452,Regular Buyer,2.6390573296152584,3.126839814439435,Very Recent,Recent,1.1046546030638313,Moderate,0,Decreasing,No Return,336.3977777777778,232.89076923076922,0.2242424242222222,5.454854208214418
332.44,2,185.0,96,11.52631579,Decreasing,0,0.008042895,117.24,5.8094629391249475,1.0986122886681098,0.8594831365124666,Rare,0,5.225746673713202,Regular Buyer,4.574710978503383,6.173615114705639,Recent,Old,2.527831694547051,Occasional,0,Decreasing,Occasional Returner,166.22,3.4629166666666666,5.763157895,1.4958025134285926
1191.53,3,161.3333333,173,0.785714286,Decreasing,1,0.0,1281.53,7.083832379678763,1.3862943611198906,1.0206845338277533,Low,0,5.089651834209141,Regular Buyer,5.159055299214529,7.248025549058305,Mid Term,Dormant,0.5798184954129421,Frequent,0,Decreasing,No Return,397.1766666666667,6.887456647398844,0.261904762,2.0652737314844094
1074.09,4,173.25,34,2.666666667,Increasing,0,0.0,3219.77,6.980159657987594,1.6094379124341003,1.1316360094026654,Low,0,5.160491049640633,Regular Buyer,3.5553480614894135,4.477461518679025,Very Recent,Mid Term,1.29928298422117,Moderate,0,Increasing,No Return,268.5225,31.590882352941176,0.66666666675,3.4840325668291214
28019.58,23,854.0,1,0.942446043,Increasing,0,0.012964824,16590.4,10.240694519177124,3.1780538303479458,1.6563402656899882,High,1,6.75110146893676,Bulk Buyer,0.6931471805599453,0.7240856053100515,Very Recent,Very Recent,0.6639480257824979,Frequent,0,Increasing,Occasional Returner,1218.2426086956523,28019.58,0.040975914913043476,10.240694519177124
3860.89,9,238.4444444,29,1.415204678,Increasing,0,0.010603965,2674.48,8.258911979931346,2.302585092994046,1.4110159881162716,Moderate,0,5.478321425016014,Heavy Buyer,3.4011973816621555,4.23927487808638,Very Recent,Mid Term,0.8817840363082519,Moderate,0,Increasing,Occasional Returner,428.98777777777775,133.13413793103447,0.15724496422222223,4.898840328591237
1100.88,5,99.4,2,0.7,Increasing,0,0.007984032,540.5,7.004773090861635,1.791759469228055,1.2140922538122543,Low,0,4.609162207257629,Moderate Buyer,1.0986122886681098,1.1776832408855196,Very Recent,Very Recent,0.5306282510621704,Frequent,0,Increasing,Occasional Returner,220.17600000000002,550.44,0.13999999999999999,6.312533038577397
1563.42,5,129.0,30,1.181818182,Increasing,0,0.0,605.63,7.355270427253743,1.791759469228055,1.2140922538122543,Low,0,4.867534450455582,Moderate Buyer,3.4339872044851463,4.289556351518645,Very Recent,Mid Term,0.7801585576329084,Moderate,0,Increasing,No Return,312.684,52.114000000000004,0.2363636364,3.9724405469814137
1574.33,5,166.6,8,4.507462687,Increasing,0,0.03699422,416.9,7.3622200531222095,1.791759469228055,1.2140922538122543,Low,0,5.121580188047982,Regular Buyer,2.1972245773362196,2.528863070019232,Very Recent,Very Recent,1.706104024728152,Occasional,0,Increasing,Occasional Returner,314.866,196.79125,0.9014925374,5.287212181607515
1043.57,4,140.25,0,5.758064516,Decreasing,0,0.037735849,1367.61,6.951360596462858,1.6094379124341003,1.1316360094026654,Low,0,4.9505313700265505,Moderate Buyer,0.0,0.0,,Very Recent,1.910736534857953,Occasional,0,Decreasing,Occasional Returner,260.8925,inf,1.439516129,inf
634.68,2,1071.0,103,12.125,Decreasing,0,0.0,632.97,6.454695292066289,1.0986122886681098,0.8594831365124666,Rare,0,6.977281341630747,Bulk Buyer,4.6443908991413725,6.2976470611094495,Mid Term,Dormant,2.5745188084776873,Occasional,0,Decreasing,No Return,317.34,6.161941747572815,6.0625,1.9687811380012499
1415.45,2,347.5,141,3.28358209,Decreasing,1,0.001436782,2593.07,7.255909020377188,1.0986122886681098,0.8594831365124666,Rare,0,5.853638230200579,Bulk Buyer,4.955827057601261,6.865418500323347,Mid Term,Dormant,1.4547895964731845,Occasional,0,Decreasing,Occasional Returner,707.725,10.038652482269503,1.641791045,2.4014029756338506
849.56,2,310.0,64,5.804878049,Decreasing,0,0.0,311.16,6.745894956084825,1.0986122886681098,0.8594831365124666,Rare,0,5.739792912179234,Heavy Buyer,4.174387269895637,5.481602185030136,Recent,Old,1.9176397151493159,Occasional,0,Decreasing,No Return,424.78,13.274375,2.9024390245,2.6584659717464496
530.47,1,411.0,37,0.0,Flag,0,0.0,155.93,6.275646752162638,0.6931471805599453,0.5921894716885845,Rare,0,6.021023349349527,Bulk Buyer,3.6375861597263857,4.606423407074947,Very Recent,Mid Term,0.0,Single Purchase,0,New Buyer,No Return,530.47,14.337027027027029,0.0,2.7302699718778896
869.64,3,169.3333333,15,4.607843137,Increasing,0,0.003921569,740.95,6.769228573387807,1.3862943611198906,1.0206845338277533,Low,0,5.1377573013399,Regular Buyer,2.772588722239781,3.3141617056022556,Very Recent,Recent,1.7241661780500723,Occasional,0,Increasing,Occasional Returner,289.88,57.976,1.5359477123333332,4.077130581487412
2809.14,10,160.5,0,2.05,Decreasing,0,0.011090573,2867.2,7.94098958315077,2.3978952727983707,1.4428384809672656,Moderate,0,5.084505142662711,Regular Buyer,0.0,0.0,,Very Recent,1.1151415906193203,Moderate,0,Decreasing,Occasional Returner,280.914,inf,0.205,inf
1654.08,11,159.6363636,5,2.966292135,Increasing,0,0.006225241,2580.91,7.411604625011482,2.4849066497880004,1.4706794830975354,High,1,5.079143199294953,Regular Buyer,1.791759469228055,2.0084413178412244,Very Recent,Very Recent,1.3778316872436498,Moderate,0,Increasing,Occasional Returner,150.3709090909091,330.816,0.2696629213636364,5.804580598414083
975.87,2,329.5,50,2.416666667,Increasing,0,0.0,384.81,6.884353582800518,1.0986122886681098,0.8594831365124666,Rare,0,5.800606659291741,Bulk Buyer,3.9318256327243257,5.078854385707936,Very Recent,Old,1.2286654170138684,Moderate,0,Increasing,No Return,487.935,19.5174,1.2083333335,3.021273306621708
692.95,2,187.0,63,1.363636364,Increasing,0,0.036082474,172.25,6.542399911801849,1.0986122886681098,0.8594831365124666,Rare,0,5.236441962829949,Regular Buyer,4.1588830833596715,5.455491926946048,Recent,Old,0.8602012653769576,Moderate,0,Increasing,Occasional Returner,346.475,10.99920634920635,0.681818182,2.4848405100346778
359.27,1,249.0,63,0.0,Increasing,0,0.023529412,348.99,5.886853750340702,0.6931471805599453,0.5921894716885845,Rare,0,5.521460917862246,Heavy Buyer,4.1588830833596715,5.455491926946048,Recent,Old,0.0,Single Purchase,0,Increasing,Occasional Returner,359.27,5.702698412698412,0.0,1.9025101934795903
2651.45,9,158.1111111,42,5.872340426,Increasing,0,0.008362369,842.65,7.883239020169096,2.302585092994046,1.4110159881162716,Moderate,0,5.069602770114539,Regular Buyer,3.7612001156935624,4.802782011675896,Very Recent,Mid Term,1.9275047215807095,Occasional,0,Increasing,Occasional Returner,294.60555555555555,63.1297619047619,0.6524822695555555,4.160908560457199
4019.85,9,307.0,18,1.608490566,Decreasing,0,0.0,1237.53,8.29924860204826,2.302585092994046,1.4110159881162716,Moderate,0,5.730099782973574,Heavy Buyer,2.9444389791664403,3.559889304797151,Very Recent,Recent,0.9587717268358558,Moderate,0,Decreasing,No Return,446.65,223.325,0.17872117399999998,5.4130958931841215
563.08,2,165.5,8,0.96875,Flag,0,0.0,376.58,6.335196085410785,1.0986122886681098,0.8594831365124666,Rare,0,5.1149953094204985,Regular Buyer,2.1972245773362196,2.528863070019232,Very Recent,Very Recent,0.6773988235918061,Frequent,0,New Buyer,No Return,281.54,70.385,0.484375,4.2680877632411836
721.28,1,464.0,28,0.0,Flag,0,0.002150538,158.85,6.582412875347679,0.6931471805599453,0.5921894716885845,Rare,0,6.142037405587356,Bulk Buyer,3.367295829986474,4.187505023964151,Very Recent,Mid Term,0.0,Single Purchase,0,Seasonal Buyer,Occasional Returner,721.28,25.759999999999998,0.0,3.286908235260028
992.41,4,190.25,57,2.8125,Increasing,0,0.005228758,568.55,6.901143469061078,1.6094379124341003,1.1316360094026654,Low,0,5.253581472706645,Regular Buyer,4.060443010546419,5.290887451566563,Recent,Old,1.33828514193353,Moderate,0,Increasing,Occasional Returner,248.1025,17.410701754385965,0.703125,2.9129321126274705
4914.22,10,241.8,20,6.75,Decreasing,0,0.014669927,5112.96,8.500091792515436,2.3978952727983707,1.4428384809672656,Moderate,0,5.492238059185343,Heavy Buyer,3.044522437723423,3.7054510470048467,Very Recent,Recent,2.0476928433652555,Occasional,0,Decreasing,Occasional Returner,491.422,245.711,0.675,5.508217611110383
1314.66,3,801.3333333,2,8.136363636,Decreasing,0,0.009884679,561.57,7.1820937198423,1.3862943611198906,1.0206845338277533,Low,0,6.6875241490734165,Bulk Buyer,1.0986122886681098,1.1776832408855196,Very Recent,Very Recent,2.212262454660959,Occasional,0,Decreasing,Occasional Returner,438.22,657.33,2.712121212,6.489706325363155
446.76,3,69.33333333,37,16.2,Decreasing,0,0.00952381,102.0,6.104257374583104,1.3862943611198906,1.0206845338277533,Low,0,4.253245844760563,Light Buyer,3.6375861597263857,4.606423407074947,Very Recent,Mid Term,2.8449093838194073,Rare,0,Decreasing,Occasional Returner,148.92,12.074594594594595,5.3999999999999995,2.570671003320733
9572.45,12,376.3333333,6,1.247232472,Decreasing,0,0.000663864,3251.071,9.16674892104932,2.5649493574615367,1.4953111268020283,High,1,5.933128970006679,Bulk Buyer,1.9459101490553132,2.2031928821978397,Very Recent,Very Recent,0.8096994466856969,Moderate,0,Decreasing,Occasional Returner,797.7041666666668,1595.4083333333335,0.10393603933333334,7.375511593239464
3125.0,5,500.0,35,79.25,Decreasing,0,0.0,3104.36,8.047509510981422,1.791759469228055,1.2140922538122543,Low,0,6.2166061010848646,Bulk Buyer,3.58351893845611,4.521488442098434,Very Recent,Mid Term,4.385146762010125,Rare,0,Decreasing,No Return,625.0,89.28571428571429,15.85,4.502979245091544
222.21,1,120.0,1,0.0,Flag,0,0.0,322.96,5.408113032370921,0.6931471805599453,0.5921894716885845,Rare,0,4.795790545596741,Moderate Buyer,0.6931471805599453,0.7240856053100515,Very Recent,Very Recent,0.0,Single Purchase,0,New Buyer,No Return,222.21,222.21,0.0,5.408113032370921
477.98,3,114.3333333,25,1.585714286,Increasing,0,0.0,598.2,6.171658842885763,1.3862943611198906,1.0206845338277533,Low,0,4.747826486100597,Moderate Buyer,3.258096538021482,4.022235378277746,Very Recent,Mid Term,0.950001789326964,Moderate,0,Increasing,No Return,159.32666666666668,19.1192,0.5285714286666666,3.00167458300962
193.25,1,73.0,61,0.0,Increasing,0,0.0,169.55,5.269145989247757,0.6931471805599453,0.5921894716885845,Rare,0,4.30406509320417,Light Buyer,4.127134385045092,5.402182408449408,Recent,Old,0.0,Single Purchase,0,Increasing,No Return,193.25,3.168032786885246,0.0,1.427444170755358
2196.03,13,119.0,14,1.573643411,Increasing,0,0.004504505,664.54,7.694861727275451,2.6390573296152584,1.517310394535294,High,1,4.787491742782046,Moderate Buyer,2.70805020110221,3.223234384912474,Very Recent,Recent,0.9453225646120453,Moderate,0,Increasing,Occasional Returner,168.92538461538464,156.85928571428573,0.12104949315384615,5.061704039465039
85.6,1,24.0,22,0.0,Flag,0,0.0,80.7,4.461299815568389,0.6931471805599453,0.5921894716885845,Rare,0,3.2188758248682006,Light Buyer,3.1354942159291497,3.8393511436166916,Very Recent,Mid Term,0.0,Single Purchase,0,New Buyer,No Return,85.6,3.8909090909090907,0.0,1.5873781943693681
3994.34,17,126.0,12,0.511013216,Increasing,0,0.001398601,7912.04,8.29288396096201,2.8903717578961645,1.5864940055460788,High,1,4.844187086458591,Moderate Buyer,2.5649493574615367,3.0242211527985576,Very Recent,Recent,0.41278042977783175,Frequent,0,Increasing,Occasional Returner,234.96117647058824,332.8616666666667,0.030059600941176472,5.810726735527243
1909.31,6,206.6666667,49,2.447619048,Increasing,0,0.004815409,2758.26,7.555020811535782,1.9459101490553132,1.278537185034623,Moderate,0,5.335934230279857,Regular Buyer,3.912023005428146,5.0465106222649725,Very Recent,Old,1.237683861778745,Moderate,0,Increasing,Occasional Returner,318.2183333333333,38.96551020408163,0.407936508,3.6880168372690236
264.13,1,107.0,208,0.0,Decreasing,1,0.018348624,413.59,5.580220271735778,0.6931471805599453,0.5921894716885845,Rare,0,4.68213122712422,Moderate Buyer,5.342334251964811,7.6015164733733265,Old,Dormant,0.0,Single Purchase,0,Decreasing,Occasional Returner,264.13,1.2698557692307693,0.0,0.8197162916908988
2832.56,6,367.0,19,0.677966102,Increasing,0,0.000453926,2526.28,7.949289150610468,1.9459101490553132,1.278537185034623,Moderate,0,5.908082938168931,Bulk Buyer,2.995732273553991,3.634262788163381,Very Recent,Recent,0.5175824064106885,Frequent,0,Increasing,Occasional Returner,472.0933333333333,149.0821052631579,0.11299435033333333,5.011182512765858
834.38,3,99.33333333,132,3.577777778,Decreasing,1,0.0,357.98,6.7278867111492495,1.3862943611198906,1.0206845338277533,Low,0,4.608497976047543,Moderate Buyer,4.890349128221754,6.744204071182329,Mid Term,Dormant,1.521213679067805,Occasional,1,Decreasing,No Return,278.12666666666667,6.321060606060606,1.1925925926666667,1.9907552090157892
2540.06,6,271.3333333,19,0.977077364,Increasing,0,0.010935601,869.87,7.840336595792273,1.9459101490553132,1.278537185034623,Moderate,0,5.607026806069494,Heavy Buyer,2.995732273553991,3.634262788163381,Very Recent,Recent,0.6816196754410518,Frequent,0,Increasing,Occasional Returner,423.3433333333333,133.68736842105264,0.16284622733333334,4.902956303377331
599.78,4,76.25,65,4.056603774,Increasing,0,0.019292605,200.14,6.398228810947766,1.6094379124341003,1.1316360094026654,Low,0,4.347046915777855,Light Buyer,4.189654742026425,5.5073633313513914,Recent,Old,1.6206950670408244,Occasional,0,Increasing,Occasional Returner,149.945,9.227384615384615,1.0141509435,2.325068888957201
2145.18,5,278.4,125,1.576271186,Decreasing,1,0.005714286,1871.81,7.671444796653595,1.791759469228055,1.2140922538122543,Low,0,5.632644446822861,Heavy Buyer,4.836281906951478,6.64485912852458,Mid Term,Dormant,0.9463430767695044,Moderate,0,Decreasing,Occasional Returner,429.03599999999994,17.16144,0.3152542372,2.8993006651836377
4175.66,9,306.0,28,1.486238532,Decreasing,0,0.035376532,2603.43,8.337267163051536,2.302585092994046,1.4110159881162716,Moderate,0,5.726847747587197,Heavy Buyer,3.367295829986474,4.187505023964151,Very Recent,Mid Term,0.9107709386062768,Moderate,0,Decreasing,Occasional Returner,463.9622222222222,149.13071428571428,0.16513761466666665,5.011506343194247
973.29,7,88.85714286,12,4.845070423,Increasing,0,0.0,920.51,6.881709000599499,2.0794415416798357,1.330733980931406,Moderate,0,4.498221107676923,Light Buyer,2.5649493574615367,3.0242211527985576,Very Recent,Recent,1.765598643268901,Occasional,0,Increasing,No Return,139.04142857142855,81.1075,0.6921529175714286,4.408029364295786
2960.73,7,213.0,0,2.238461538,Increasing,0,0.000670241,6912.57,7.9935288360476555,2.0794415416798357,1.330733980931406,Moderate,0,5.365976015021851,Heavy Buyer,0.0,0.0,,Very Recent,1.1750983830842812,Moderate,0,Increasing,Occasional Returner,422.9614285714286,inf,0.3197802197142857,inf
609.84,2,170.5,9,4.033333333,Increasing,0,0.0,4147.96,6.4148350590849805,1.0986122886681098,0.8594831365124666,Rare,0,5.144583266605995,Regular Buyer,2.302585092994046,2.668471719177733,Very Recent,Recent,1.6160824550865438,Occasional,0,Increasing,No Return,304.92,67.76,2.0166666665,4.230622180514649
759.98,3,298.0,90,2.25,Increasing,0,0.0,1266.08,6.634607076307393,1.3862943611198906,1.0206845338277533,Low,0,5.700443573390687,Heavy Buyer,4.51085950651685,6.0609033099675464,Recent,Old,1.1786549963416462,Moderate,0,Increasing,No Return,253.32666666666668,8.444222222222223,0.75,2.2454031494655116
142.7,2,45.0,6,16.4,Increasing,0,0.0,76.8,4.967727793084979,1.0986122886681098,0.8594831365124666,Rare,0,3.828641396489095,Light Buyer,1.9459101490553132,2.2031928821978397,Very Recent,Very Recent,2.856470206220483,Rare,0,Increasing,No Return,71.35,23.78333333333333,8.2,3.210171384238054
3309.35,10,123.5,5,2.54676259,Increasing,0,0.005636071,3466.36,8.10480920296228,2.3978952727983707,1.4428384809672656,Moderate,0,4.824305715904762,Moderate Buyer,1.791759469228055,2.0084413178412244,Very Recent,Very Recent,1.2660352409322824,Moderate,0,Increasing,Occasional Returner,330.935,661.87,0.254676259,6.496578892528601
2508.32,9,164.4444444,5,2.363636364,Increasing,0,0.015302728,1393.69,7.827767079086708,2.302585092994046,1.4110159881162716,Moderate,0,5.108635455079153,Regular Buyer,1.791759469228055,2.0084413178412244,Very Recent,Very Recent,1.213022639953962,Moderate,0,Increasing,Occasional Returner,278.70222222222225,501.66400000000004,0.26262626266666667,6.219921954845932
5600.45,17,164.7058824,0,1.369649805,Increasing,0,0.002849003,3901.81,8.630780771778452,2.8903717578961645,1.5864940055460788,High,1,5.1102144241041465,Regular Buyer,0.0,0.0,,Very Recent,0.8627421826258431,Moderate,0,Increasing,Occasional Returner,329.43823529411765,inf,0.0805676355882353,inf
1410.68,4,282.0,40,9.757575758,Decreasing,0,0.020833333,635.66,7.252535763473794,1.6094379124341003,1.1316360094026654,Low,0,5.645446897643238,Heavy Buyer,3.713572066704308,4.726765909934663,Very Recent,Mid Term,2.375610228048372,Occasional,0,Decreasing,Occasional Returner,352.67,35.267,2.4393939395,3.5909082368879646
2185.77,6,136.1666667,25,1.46031746,Increasing,0,0.0,2043.08,7.690180848251051,1.9459101490553132,1.278537185034623,Moderate,0,4.921196731692028,Moderate Buyer,3.258096538021482,4.022235378277746,Very Recent,Mid Term,0.9002903903986816,Moderate,0,Increasing,No Return,364.295,87.4308,0.24338624333333334,4.48222032525033
1675.81,4,189.25,19,0.608695652,Increasing,0,0.0,4582.64,7.424648457849398,1.6094379124341003,1.1316360094026654,Low,0,5.248338996741795,Regular Buyer,2.995732273553991,3.634262788163381,Very Recent,Recent,0.47542369660696665,Frequent,0,Increasing,No Return,418.9525,88.20052631578947,0.152173913,4.4908869399697835
1234.48,4,385.0,154,2.673913043,Decreasing,1,0.0,962.19,7.119214837519414,1.6094379124341003,1.1316360094026654,Low,0,5.955837369464831,Bulk Buyer,5.043425116919247,7.029142720596192,Mid Term,Dormant,1.301257318303801,Moderate,0,Decreasing,No Return,308.62,8.016103896103896,0.66847826075,2.199012300196357
404.3,1,586.0,88,0.0,Increasing,0,0.0,695.61,6.004627533634263,0.6931471805599453,0.5921894716885845,Rare,0,6.375024819828097,Bulk Buyer,4.48863636973214,6.021885334297722,Recent,Old,0.0,Single Purchase,0,Increasing,No Return,404.3,4.594318181818182,0.0,1.7217514722859486
611.55,2,156.5,6,7.363636364,Increasing,0,0.027950311,473.02,6.41763057174018,1.0986122886681098,0.8594831365124666,Rare,0,5.059425458265688,Regular Buyer,1.9459101490553132,2.2031928821978397,Very Recent,Very Recent,2.1238933042941484,Occasional,0,Increasing,Occasional Returner,305.775,101.925,3.681818182,4.634000567655969
1443.03,2,464.0,2,5.555555556,Increasing,0,0.0,505.18,7.27519309486023,1.0986122886681098,0.8594831365124666,Rare,0,6.142037405587356,Bulk Buyer,1.0986122886681098,1.1776832408855196,Very Recent,Very Recent,1.8803128666372966,Occasional,0,Increasing,No Return,721.515,721.515,2.777777778,6.58273818101675
7062.2,7,513.8571429,22,1.055944056,Decreasing,0,0.000277932,4341.21,8.862653485587373,2.0794415416798357,1.330733980931406,Moderate,0,6.243889469756156,Bulk Buyer,3.1354942159291497,3.8393511436166916,Very Recent,Mid Term,0.7207351371059852,Moderate,0,Decreasing,Occasional Returner,1008.8857142857142,321.0090909090909,0.15084915085714284,5.774579777782803
606.21,2,103.5,102,1.625,Increasing,0,0.03271028,642.8,6.408874694984015,1.0986122886681098,0.8594831365124666,Rare,0,4.6491870714048655,Moderate Buyer,4.634728988229636,6.28038399631041,Mid Term,Dormant,0.965080896043587,Moderate,0,Increasing,Occasional Returner,303.105,5.943235294117647,0.8125,1.9377678465988404
1084.68,4,171.5,0,3.23880597,Increasing,0,0.0,631.9,6.989961797773115,1.6094379124341003,1.1316360094026654,Low,0,5.150397236471415,Regular Buyer,0.0,0.0,,Very Recent,1.4442816187350287,Occasional,0,Increasing,No Return,271.17,inf,0.8097014925,inf
352.15,1,194.0,112,0.0,Increasing,0,0.0,440.0,5.866892895854932,0.6931471805599453,0.5921894716885845,Rare,0,5.272999558563747,Regular Buyer,4.727387818712341,6.446801342076747,Mid Term,Dormant,0.0,Single Purchase,0,Increasing,No Return,352.15,3.1441964285714286,0.0,1.4217089045508469
